"file","jid","title","feature","definition","amount_value","amount_text","context"
"TPSV,110,台上,284,20210128,1.json","TPSV,110,台上,284,20210128,1","請求給付工程款","issue_payment","工程款、承攬報酬爭議","3338008","333萬8,008元","止付款 條件之成就，應視為停止條件已成就等情，爰依民法第490 條、 第505條之規定及系爭契約第5條第1項第3款、第15條第2項第2款 約定，擇一求為命被上訴人給付伊工程款333萬8,008元（下稱系 爭工程款），並加計自起訴狀繕本送達翌日起算法定遲延利息之 判決（上訴人原請求給付334萬1,008元本息，於第一審受敗訴判 決後，提起第二審上訴，嗣減縮上訴聲明如上"
"TPSV,110,台上,284,20210128,1.json","TPSV,110,台上,284,20210128,1","請求給付工程款","issue_payment","工程款、承攬報酬爭議","3341008","334萬1,008元","3款、第15條第2項第2款 約定，擇一求為命被上訴人給付伊工程款333萬8,008元（下稱系 爭工程款），並加計自起訴狀繕本送達翌日起算法定遲延利息之 判決（上訴人原請求給付334萬1,008元本息，於第一審受敗訴判 決後，提起第二審上訴，嗣減縮上訴聲明如上，其餘未繫屬本院 部分，不予贅述）。 被上訴人則以：依系爭契約適用之高雄市政府工務局施工規範第 03377章"
"TPSV,110,台上,284,20210128,1.json","TPSV,110,台上,284,20210128,1","請求給付工程款","issue_setoff_or_deduction","抵銷、扣款","3000","3,000元","即被上訴人所 屬大崗山給水廠（下稱大崗山給水廠）於同年12月19日以伊使用 「焚化底渣」，未提送再生粒料之供料計畫供審查為由，要求伊 就已施作部分拆除重作，並處以乙類罰款扣款3,000元，復暫停 系爭工程估驗計價。惟伊早於同年11月10日完成系爭工程所有項 目，業經被上訴人使用；且兩造於107年3月7日會同鑽孔取樣3處 ，經送請被上訴人指定試驗機構檢驗結果，"
"TYDV,109,建,31,20210108,1.json","TYDV,109,建,31,20210108,1","給付工程款","issue_defect_or_repair","瑕疵、修補","1400000","140萬元","共設施案）路面及相關設施改善工程（下稱系爭工程）對外 招標，原告依招標公告提出工程計畫書及總標價新臺幣（下 同）1370萬元之採購標單等參與投標，並繳交押標金140萬元。系爭工程於民國107 年11月20日下午3 時在桃園市政府 7 樓綠能辦會議室進行開標作業時，原告委派員工張語晴到 場查看開標結果，張語晴到場僅表示只是來看開"
"TYDV,109,建,31,20210108,1.json","TYDV,109,建,31,20210108,1","給付工程款","issue_defect_or_repair","瑕疵、修補","13700000","1370萬元","桃園科技工業園區計畫（道路及其附屬公 共設施案）路面及相關設施改善工程（下稱系爭工程）對外 招標，原告依招標公告提出工程計畫書及總標價新臺幣（下 同）1370萬元之採購標單等參與投標，並繳交押標金140萬元。系爭工程於民國107 年11月20日下午3 時在桃園市政府 7 樓綠能辦會議室進行開標作業時，原告委派員工張語晴到"
"TYDV,109,建,31,20210108,1.json","TYDV,109,建,31,20210108,1","給付工程款","issue_delay_or_penalty","逾期、遲延、違約金","70000","7萬元","爭工程繳交押標金140萬元係供擔保之用之履約保證金，由 被告沒收後轉為違約金，系爭工程業經被告重新招標，對被 告並無造成重大損害，僅增加另行招標之支出，原告同意7萬元為增加支出之費用，依民法第252 條規定，請求酌減為 7萬元，被告應返還133萬元。並聲明：（一）被告應返還 原告140萬元，及自109 年2 月26日起至清償"
"TYDV,109,建,31,20210108,1.json","TYDV,109,建,31,20210108,1","給付工程款","issue_delay_or_penalty","逾期、遲延、違約金","1400000","140萬元","表示，原告合法撤銷而 視為自始無效，被告並無受領押標金之法律上原因，依民法 第179 條規定，請求被告返還押標金。退步言，原告承攬系 爭工程繳交押標金140萬元係供擔保之用之履約保證金，由 被告沒收後轉為違約金，系爭工程業經被告重新招標，對被 告並無造成重大損害，僅增加另行招標之支出，原告同意7萬元為增加支出之費用，依"
"TYDV,109,建,31,20210108,1.json","TYDV,109,建,31,20210108,1","給付工程款","issue_delay_or_penalty","逾期、遲延、違約金","9160000","916萬元","沒 收後轉為違約金而適用酌減之餘地，自無原告所稱違約金酌 減與返還之問題。原告得標之標案因其惡意不簽約，導致被 告重新進行招標程序，因而需多支出工程款916萬元，難謂 被告無重大損失。又原告於桃園市政府採購申訴審議委員會 預審會議，表示對於被告沒收押標金並無意見，僅請求從輕 處理，希望不要處分停權1 年。綜合"
"TYDV,109,建,31,20210108,1.json","TYDV,109,建,31,20210108,1","給付工程款","issue_payment","工程款、承攬報酬爭議","9160000","916萬元","沒 收後轉為違約金而適用酌減之餘地，自無原告所稱違約金酌 減與返還之問題。原告得標之標案因其惡意不簽約，導致被 告重新進行招標程序，因而需多支出工程款916萬元，難謂 被告無重大損失。又原告於桃園市政府採購申訴審議委員會 預審會議，表示對於被告沒收押標金並無意見，僅請求從輕 處理，希望不要處分停權1 年。綜合"
"TYDV,109,建,31,20210108,1.json","TYDV,109,建,31,20210108,1","給付工程款","issue_payment","工程款、承攬報酬爭議","22860000","2286萬元","判斷書之次日起20日內另為適法之處置。 （五）原告就系爭工程再次公開招標之公告採購金額、預算金額 仍為2814萬4434元，於108 年2 月26日決標，決標金額為 2286萬元，底價金額為2560萬元。 （六）原告於109 年2 月24日委託林清漢律師於109 年2 月24日 寄發康熙法律事務所109 年宇律字第0202號函予被告，被"
"TYDV,109,建,31,20210108,1.json","TYDV,109,建,31,20210108,1","給付工程款","issue_payment","工程款、承攬報酬爭議","25600000","2560萬元","（五）原告就系爭工程再次公開招標之公告採購金額、預算金額 仍為2814萬4434元，於108 年2 月26日決標，決標金額為 2286萬元，底價金額為2560萬元。 （六）原告於109 年2 月24日委託林清漢律師於109 年2 月24日 寄發康熙法律事務所109 年宇律字第0202號函予被告，被 告於109"
"TYDV,109,建,31,20210108,1.json","TYDV,109,建,31,20210108,1","給付工程款","issue_payment","工程款、承攬報酬爭議","28144434","2814萬4434元","果於此部分難謂合法，應予撤銷，由被告於收受審議 判斷書之次日起20日內另為適法之處置。 （五）原告就系爭工程再次公開招標之公告採購金額、預算金額 仍為2814萬4434元，於108 年2 月26日決標，決標金額為 2286萬元，底價金額為2560萬元。 （六）原告於109 年2 月24日委託林清漢律師於109 年2 月24日"
"TYDV,109,建,31,20210108,1.json","TYDV,109,建,31,20210108,1","給付工程款","issue_retention_or_warranty","保留款、保固款、保固責任","70000","7萬元","爭工程繳交押標金140萬元係供擔保之用之履約保證金，由 被告沒收後轉為違約金，系爭工程業經被告重新招標，對被 告並無造成重大損害，僅增加另行招標之支出，原告同意7萬元為增加支出之費用，依民法第252 條規定，請求酌減為 7萬元，被告應返還133萬元。並聲明：（一）被告應返還 原告140萬元，及自109 年2 月26日起至清償"
"TYDV,109,建,31,20210108,1.json","TYDV,109,建,31,20210108,1","給付工程款","issue_retention_or_warranty","保留款、保固款、保固責任","1400000","140萬元","表示，原告合法撤銷而 視為自始無效，被告並無受領押標金之法律上原因，依民法 第179 條規定，請求被告返還押標金。退步言，原告承攬系 爭工程繳交押標金140萬元係供擔保之用之履約保證金，由 被告沒收後轉為違約金，系爭工程業經被告重新招標，對被 告並無造成重大損害，僅增加另行招標之支出，原告同意7萬元為增加支出之費用，依"
"TYDV,109,建,37,20210129,1.json","TYDV,109,建,37,20210129,1","給付工程款","issue_acceptance_or_settlement","驗收、結算、估驗","498000","498,000元","元│ 0元│ 830,000元│ ├─┼─────────────┼──────┼──────┼─────┼──────┤ │74│完工驗收交屋完成保固手續竣│ 498,000元│ 0元│ 0元│ 498,000元│ │ │工圖 │ │"
